usage_id,usage_date,usage_ts,subscription_id,resource_group_id,service_id,resource_name,meter_name,region,usage_quantity,unit_price,cost_amount,currency,pricing_model,environment,source_system,created_at,updated_at
111,2026-04-05,2026-04-05 19:44:30,1,1,1,vm-two-510,D8s v5 VM Hours,westeurope,29.2375,1.119776,32.7395,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
112,2026-04-05,2026-04-05 12:20:54,1,4,6,eventhub-why-642,Ingress Events,westeurope,375.0538,0.260093,97.5489,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
113,2026-04-05,2026-04-05 14:16:57,2,4,5,sqldb-floor-114,Storage GB,westeurope,372.7998,1.394099,519.7198,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
114,2026-04-05,2026-04-05 21:00:35,1,5,1,vm-sort-603,E8s v5 VM Hours,westeurope,44.615,0.800424,35.7109,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
115,2026-04-05,2026-04-05 22:15:01,3,2,4,dbr-century-224,Jobs Compute DBU,westeurope,193.2532,0.658957,127.3455,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
116,2026-04-05,2026-04-05 03:23:44,3,3,3,adf-attack-963,Pipeline Activity Runs,northeurope,80.5258,0.036006,2.8994,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
117,2026-04-05,2026-04-05 12:22:18,3,5,4,dbr-series-972,All Purpose Compute DBU,westeurope,360.4335,0.838445,302.2037,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
118,2026-04-05,2026-04-05 03:41:49,2,5,6,eventhub-just-136,Standard Throughput Unit,westeurope,468.0029,0.258975,121.2011,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.805935,2026-05-05 15:38:47.805935
119,2026-04-05,2026-04-05 17:50:59,1,1,3,adf-prevent-816,Data Movement Hours,westeurope,89.7962,0.014909,1.3388,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
120,2026-04-05,2026-04-05 21:58:47,2,1,4,dbr-federal-480,Jobs Compute DBU,westeurope,109.6695,0.621697,68.1812,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
121,2026-04-05,2026-04-05 02:50:42,2,5,4,dbr-camera-356,Jobs Compute DBU,westeurope,247.5324,0.820368,203.0677,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
122,2026-04-05,2026-04-05 08:06:39,1,4,6,eventhub-move-567,Ingress Events,westeurope,94.7117,0.245338,23.2364,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
123,2026-04-05,2026-04-05 22:51:40,1,2,5,sqldb-score-904,Storage GB,westeurope,357.7945,1.137993,407.1676,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
124,2026-04-05,2026-04-05 10:11:39,3,1,1,vm-fill-745,D4s v5 VM Hours,westeurope,262.4544,0.948754,249.0047,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
125,2026-04-05,2026-04-05 16:53:21,3,4,1,vm-federal-369,E8s v5 VM Hours,westeurope,83.1203,0.32139,26.714,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
126,2026-04-05,2026-04-05 20:50:36,2,1,6,eventhub-bad-757,Standard Throughput Unit,westeurope,108.7538,0.159131,17.3061,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
127,2026-04-05,2026-04-05 06:01:50,3,1,2,storage-all-549,Write Operations,westeurope,219.1119,0.109698,24.0361,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
128,2026-04-05,2026-04-05 07:13:49,2,2,7,log-word-966,Data Ingestion GB,westeurope,36.5676,1.49931,54.8262,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
129,2026-04-05,2026-04-05 07:16:15,2,5,1,vm-again-557,D8s v5 VM Hours,westeurope,479.964,0.228023,109.4428,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
130,2026-04-05,2026-04-05 14:48:04,3,2,7,log-it-654,Data Retention GB,westeurope,190.57,0.95836,182.6347,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
131,2026-04-05,2026-04-05 13:38:34,2,5,6,eventhub-defense-554,Standard Throughput Unit,westeurope,302.5934,0.229109,69.3269,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
132,2026-04-05,2026-04-05 18:31:21,3,4,3,adf-remain-378,Pipeline Activity Runs,westeurope,83.048,0.00834,0.6926,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
133,2026-04-05,2026-04-05 12:06:08,1,5,1,vm-ever-715,D4s v5 VM Hours,westeurope,332.2716,0.534398,177.5653,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
134,2026-04-05,2026-04-05 09:16:10,2,5,1,vm-work-622,D8s v5 VM Hours,westeurope,261.6313,0.912444,238.7239,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
135,2026-04-05,2026-04-05 01:29:50,2,3,5,sqldb-however-752,Storage GB,northeurope,367.1249,0.503435,184.8235,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
136,2026-04-05,2026-04-05 22:40:35,2,3,1,vm-the-102,E8s v5 VM Hours,northeurope,184.2325,0.68482,126.1661,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
137,2026-04-05,2026-04-05 22:37:14,2,5,1,vm-out-474,E8s v5 VM Hours,westeurope,237.4418,0.893284,212.103,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
138,2026-04-05,2026-04-05 02:50:21,3,1,6,eventhub-early-143,Standard Throughput Unit,westeurope,228.7854,0.040263,9.2116,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
139,2026-04-05,2026-04-05 05:18:15,1,5,2,storage-sell-700,Write Operations,westeurope,477.3512,0.071788,34.2681,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
140,2026-04-05,2026-04-05 07:26:01,3,2,1,vm-a-649,D8s v5 VM Hours,westeurope,317.6883,0.502484,159.6333,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
141,2026-04-05,2026-04-05 17:07:47,3,3,7,log-involve-522,Data Retention GB,northeurope,194.485,1.064954,207.1176,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
142,2026-04-05,2026-04-05 02:14:31,2,2,6,eventhub-successful-555,Standard Throughput Unit,westeurope,196.5785,0.293241,57.6449,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
143,2026-04-05,2026-04-05 19:08:09,3,2,6,eventhub-technology-198,Standard Throughput Unit,westeurope,415.5803,0.069845,29.0262,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
144,2026-04-05,2026-04-05 11:10:11,3,1,4,dbr-fire-754,All Purpose Compute DBU,westeurope,77.8867,0.453758,35.3417,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
145,2026-04-05,2026-04-05 08:53:48,1,3,3,adf-high-126,Data Movement Hours,northeurope,491.4912,0.007563,3.7171,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
146,2026-04-05,2026-04-05 16:01:19,2,1,1,vm-number-960,E8s v5 VM Hours,westeurope,380.0428,1.090949,414.6073,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
147,2026-04-05,2026-04-05 08:57:42,1,5,5,sqldb-dog-883,Storage GB,westeurope,106.3352,0.263366,28.0051,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
148,2026-04-05,2026-04-05 08:12:03,1,5,6,eventhub-agent-330,Standard Throughput Unit,westeurope,91.2799,0.03475,3.172,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
149,2026-04-05,2026-04-05 19:04:08,3,3,6,eventhub-suddenly-496,Standard Throughput Unit,northeurope,449.1301,0.150261,67.4867,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
150,2026-04-05,2026-04-05 06:24:58,2,4,3,adf-phone-198,Data Movement Hours,westeurope,42.2952,0.028056,1.1866,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
151,2026-04-05,2026-04-05 00:52:54,1,1,2,storage-present-781,Hot LRS Data Stored,westeurope,200.357,0.031155,6.2421,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
152,2026-04-05,2026-04-05 21:45:33,1,2,1,vm-not-354,D4s v5 VM Hours,westeurope,351.4796,0.194482,68.3565,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
153,2026-04-05,2026-04-05 12:48:47,2,3,4,dbr-hit-465,Jobs Compute DBU,northeurope,393.6664,0.252406,99.3638,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.806934,2026-05-05 15:38:47.806934
154,2026-04-05,2026-04-05 01:29:26,3,2,3,adf-loss-533,Pipeline Activity Runs,westeurope,199.6356,0.015156,3.0257,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
155,2026-04-05,2026-04-05 09:06:08,1,1,7,log-hot-280,Data Retention GB,westeurope,356.18,1.550371,552.2111,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
156,2026-04-05,2026-04-05 09:49:14,2,1,1,vm-institution-531,D8s v5 VM Hours,westeurope,102.7906,1.160925,119.3322,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
157,2026-04-05,2026-04-05 15:02:21,2,2,3,adf-road-426,Pipeline Activity Runs,westeurope,120.1743,0.03871,4.6519,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
158,2026-04-05,2026-04-05 12:18:37,1,3,4,dbr-scientist-922,All Purpose Compute DBU,northeurope,150.5353,0.203618,30.6517,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
159,2026-04-05,2026-04-05 21:49:53,2,4,2,storage-by-974,Read Operations,westeurope,189.4801,0.127931,24.2404,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
160,2026-04-05,2026-04-05 22:43:41,1,5,3,adf-price-942,Data Movement Hours,westeurope,160.9476,0.005708,0.9187,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
161,2026-04-05,2026-04-05 19:15:29,3,1,5,sqldb-down-593,General Purpose vCore Hours,westeurope,328.431,0.85238,279.948,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
162,2026-04-05,2026-04-05 13:46:02,3,3,2,storage-run-418,Read Operations,northeurope,17.2487,0.063502,1.0953,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
163,2026-04-05,2026-04-05 05:41:37,2,4,2,storage-leader-547,Write Operations,westeurope,329.2497,0.100853,33.2058,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
164,2026-04-05,2026-04-05 18:28:52,2,4,5,sqldb-nearly-116,Storage GB,westeurope,458.7067,0.959804,440.2685,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
165,2026-04-05,2026-04-05 07:14:49,1,1,1,vm-alone-563,D8s v5 VM Hours,westeurope,212.9593,1.049628,223.528,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
166,2026-04-05,2026-04-05 06:41:49,1,3,7,log-central-403,Data Ingestion GB,northeurope,429.1431,1.910916,820.0564,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
167,2026-04-05,2026-04-05 00:35:40,2,4,5,sqldb-case-589,General Purpose vCore Hours,westeurope,426.1783,0.986076,420.2442,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
168,2026-04-05,2026-04-05 07:50:08,1,4,3,adf-foot-523,Data Movement Hours,westeurope,399.8755,0.00956,3.8228,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
169,2026-04-05,2026-04-05 17:58:10,3,4,5,sqldb-whole-647,General Purpose vCore Hours,westeurope,47.0717,0.523958,24.6636,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
170,2026-04-05,2026-04-05 18:31:28,3,3,4,dbr-dream-884,Jobs Compute DBU,northeurope,421.6878,0.707838,298.4866,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
171,2026-04-05,2026-04-05 10:16:01,1,4,5,sqldb-yet-507,General Purpose vCore Hours,westeurope,243.9397,1.233247,300.8379,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
172,2026-04-05,2026-04-05 08:23:37,2,1,6,eventhub-speech-819,Ingress Events,westeurope,408.7756,0.299525,122.4385,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
173,2026-04-05,2026-04-05 15:57:08,2,1,6,eventhub-mission-777,Standard Throughput Unit,westeurope,323.7493,0.099296,32.147,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
174,2026-04-05,2026-04-05 08:25:30,2,3,6,eventhub-step-595,Standard Throughput Unit,northeurope,10.3496,0.234032,2.4221,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
175,2026-04-05,2026-04-05 20:50:17,1,2,7,log-many-728,Data Ingestion GB,westeurope,430.4716,1.732355,745.7296,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
176,2026-04-05,2026-04-05 12:49:07,3,4,5,sqldb-address-128,General Purpose vCore Hours,westeurope,86.3748,1.07647,92.9799,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
177,2026-04-05,2026-04-05 04:14:12,3,3,6,eventhub-statement-178,Standard Throughput Unit,northeurope,262.4315,0.045589,11.964,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
178,2026-04-05,2026-04-05 08:39:53,1,5,3,adf-great-127,Data Movement Hours,westeurope,194.9832,0.005509,1.0742,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
179,2026-04-05,2026-04-05 09:52:56,2,5,7,log-play-616,Data Retention GB,westeurope,307.7766,0.437764,134.7335,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
180,2026-04-05,2026-04-05 04:12:16,2,1,2,storage-several-198,Read Operations,westeurope,475.8432,0.048905,23.2711,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
181,2026-04-05,2026-04-05 05:23:48,2,4,7,log-most-645,Data Ingestion GB,westeurope,209.5097,1.885661,395.0643,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
182,2026-04-05,2026-04-05 04:06:32,2,5,2,storage-we-251,Read Operations,westeurope,490.0766,0.100388,49.1978,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
183,2026-04-05,2026-04-05 12:18:24,3,4,7,log-protect-832,Data Retention GB,westeurope,317.5218,0.534997,169.8732,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
184,2026-04-05,2026-04-05 10:18:02,3,4,7,log-turn-653,Data Retention GB,westeurope,63.523,0.286722,18.2134,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
185,2026-04-05,2026-04-05 12:47:13,1,3,7,log-where-301,Data Ingestion GB,northeurope,161.192,2.004467,323.104,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
186,2026-04-05,2026-04-05 12:02:53,2,5,6,eventhub-beyond-708,Ingress Events,westeurope,37.3281,0.243099,9.0744,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
187,2026-04-05,2026-04-05 20:30:18,3,2,6,eventhub-with-424,Standard Throughput Unit,westeurope,4.4695,0.074109,0.3312,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
188,2026-04-05,2026-04-05 14:23:10,1,4,2,storage-begin-788,Write Operations,westeurope,395.9513,0.137839,54.5775,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
189,2026-04-05,2026-04-05 23:22:18,3,1,6,eventhub-realize-845,Ingress Events,westeurope,477.0712,0.075277,35.9125,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.807934,2026-05-05 15:38:47.807934
190,2026-04-05,2026-04-05 15:36:19,2,3,3,adf-skill-787,Pipeline Activity Runs,northeurope,434.5155,0.045995,19.9855,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
191,2026-04-05,2026-04-05 13:43:57,3,2,5,sqldb-wish-315,Storage GB,westeurope,128.092,1.255644,160.838,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
192,2026-04-05,2026-04-05 05:50:47,2,1,5,sqldb-son-578,General Purpose vCore Hours,westeurope,146.8456,0.584643,85.8523,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
193,2026-04-05,2026-04-05 03:43:16,3,1,1,vm-election-496,E8s v5 VM Hours,westeurope,459.6561,0.476802,219.1649,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
194,2026-04-05,2026-04-05 14:42:52,2,2,5,sqldb-old-581,Storage GB,westeurope,406.5699,0.523031,212.6487,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
195,2026-04-05,2026-04-05 21:57:09,1,5,4,dbr-her-188,Jobs Compute DBU,westeurope,481.149,0.724404,348.5463,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
196,2026-04-05,2026-04-05 02:39:34,1,1,3,adf-yard-599,Data Movement Hours,westeurope,381.0713,0.037066,14.1248,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
197,2026-04-05,2026-04-05 07:24:10,1,3,4,dbr-common-690,All Purpose Compute DBU,northeurope,478.3694,0.431451,206.393,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
198,2026-04-05,2026-04-05 17:00:27,1,5,5,sqldb-power-499,Storage GB,westeurope,88.3697,0.472586,41.7623,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
199,2026-04-05,2026-04-05 22:14:00,3,5,2,storage-although-118,Write Operations,westeurope,407.8984,0.110313,44.9965,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
200,2026-04-05,2026-04-05 11:32:33,2,5,1,vm-world-609,D8s v5 VM Hours,westeurope,393.8224,0.827303,325.8105,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
201,2026-04-05,2026-04-05 19:47:00,2,2,1,vm-send-253,D8s v5 VM Hours,westeurope,352.5536,0.615628,217.0419,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
202,2026-04-05,2026-04-05 03:37:01,3,5,6,eventhub-Congress-965,Standard Throughput Unit,westeurope,180.6687,0.088877,16.0573,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
203,2026-04-05,2026-04-05 12:55:45,3,2,5,sqldb-image-294,Storage GB,westeurope,399.0947,0.894016,356.797,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
204,2026-04-05,2026-04-05 07:05:08,3,1,3,adf-table-822,Pipeline Activity Runs,westeurope,206.2948,0.018188,3.7521,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
205,2026-04-05,2026-04-05 13:41:04,1,1,3,adf-half-590,Pipeline Activity Runs,westeurope,267.8669,0.005859,1.5694,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
206,2026-04-05,2026-04-05 21:39:09,3,2,5,sqldb-market-793,General Purpose vCore Hours,westeurope,52.6538,0.593858,31.2689,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
207,2026-04-05,2026-04-05 21:30:20,2,5,2,storage-billion-587,Read Operations,westeurope,184.7026,0.066451,12.2737,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
208,2026-04-05,2026-04-05 14:16:38,2,1,4,dbr-activity-811,All Purpose Compute DBU,westeurope,177.8229,0.342999,60.9931,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
209,2026-04-05,2026-04-05 20:07:26,3,2,2,storage-no-117,Read Operations,westeurope,447.8894,0.114842,51.4365,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
210,2026-04-05,2026-04-05 09:32:57,1,2,1,vm-important-320,E8s v5 VM Hours,westeurope,476.2318,0.92409,440.081,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
211,2026-04-05,2026-04-05 04:50:13,2,2,7,log-how-247,Data Ingestion GB,westeurope,400.3464,1.776167,711.0821,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
212,2026-04-05,2026-04-05 06:58:48,1,1,6,eventhub-something-632,Ingress Events,westeurope,334.7829,0.118996,39.8378,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
213,2026-04-05,2026-04-05 23:15:17,3,4,7,log-else-171,Data Ingestion GB,westeurope,200.5907,0.607355,121.8298,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
214,2026-04-05,2026-04-05 12:00:07,3,2,6,eventhub-accept-161,Ingress Events,westeurope,273.4393,0.176721,48.3225,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
215,2026-04-05,2026-04-05 06:57:28,1,1,6,eventhub-light-183,Ingress Events,westeurope,1.5604,0.048344,0.0754,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
216,2026-04-05,2026-04-05 04:11:11,3,4,3,adf-always-570,Pipeline Activity Runs,westeurope,175.6228,0.011869,2.0845,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
217,2026-04-05,2026-04-05 06:36:02,3,5,4,dbr-according-420,All Purpose Compute DBU,westeurope,411.0833,0.571433,234.9066,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
218,2026-04-05,2026-04-05 00:50:18,1,4,5,sqldb-others-754,Storage GB,westeurope,250.4862,1.33557,334.5419,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
219,2026-04-05,2026-04-05 17:31:48,1,5,2,storage-and-158,Hot LRS Data Stored,westeurope,162.4874,0.067178,10.9156,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
220,2026-04-05,2026-04-05 21:11:08,1,1,2,storage-herself-851,Write Operations,westeurope,426.696,0.047952,20.4609,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.808934,2026-05-05 15:38:47.808934
